date,flux
2008-01-01,94.8
2008-01-02,88.83624999999999
2008-01-03,88.52564393939394
2008-01-04,90.09
2008-01-05,90.74
2008-01-06,89.84
2008-01-07,89.12
2008-01-08,93.68
2008-01-09,92.7
2008-01-10,92.61
2008-01-11,84.13
2008-01-12,88.25099747474748
2008-01-13,92.02
2008-01-14,92.22
2008-01-15,90.88
2008-01-16,89.21
2008-01-17,88.49
2008-01-18,88.48
2008-01-19,88.05
2008-01-20,87.69
2008-01-21,86.08
2008-01-22,85.81
2008-01-23,87.08
2008-01-24,86.62
2008-01-25,86.74
2008-01-26,86.93
2008-01-27,88.34
2008-01-28,88.11
2008-01-29,88.02
2008-01-30,88.44
2008-01-31,89.31
2008-02-01,88.4
2008-02-02,87.98
2008-02-03,87.46
2008-02-04,86.59
2008-02-05,84.97
2008-02-06,84.875
2008-02-07,85.31
2008-02-08,84.84
2008-02-09,85.19
2008-02-10,85.49
2008-02-11,86.46
2008-02-12,85.385
2008-02-13,84.475
2008-02-14,84.17
2008-02-15,84.01
2008-02-16,83.85
2008-02-17,84.515
2008-02-18,86.74
2008-02-19,85.29
2008-02-20,84.865
2008-02-21,84.93
2008-02-22,85.68
2008-02-23,85.96
2008-02-24,84.45
2008-02-25,84.2
2008-02-26,84.63875934193122
2008-02-27,84.055
2008-02-28,82.47
2008-02-29,85.43915533096337
2008-03-01,86.07272458647944
2008-03-02,86.57660332958744
2008-03-03,87.2220467184139
2008-03-04,84.960560515873
2008-03-05,85.935
2008-03-06,86.96
2008-03-07,87.98
2008-03-08,87.85
2008-03-09,87.68
2008-03-10,88.96
2008-03-11,88.78
2008-03-12,88.18
2008-03-13,88.01
2008-03-14,88.15
2008-03-15,87.99
2008-03-16,88.215
2008-03-17,83.3
2008-03-18,83.85
2008-03-19,84.93
2008-03-20,83.45
2008-03-21,83.33
2008-03-22,82.87
2008-03-23,83.8
2008-03-24,88.67
2008-03-25,82.92506321861961
2008-03-26,82.22964760559661
2008-03-27,81.49066240999103
2008-03-28,80.8038401168242
2008-03-29,80.18590411877128
2008-03-30,80.0811500204106
2008-03-31,79.85182461090915
2008-04-01,91.225
2008-04-02,89.17
2008-04-03,90.99
2008-04-04,88.455
2008-04-05,88.54
2008-04-06,87.94
2008-04-07,84.91
2008-04-08,87.29
2008-04-09,84.16
2008-04-10,85.81
2008-04-11,86.23
2008-04-12,84.72
2008-04-13,85.61711893160103
2008-04-14,80.06823008844344
2008-04-15,79.05
2008-04-16,85.58682436232701
2008-04-17,80.47115189317203
2008-04-18,80.85903962912568
2008-04-19,81.25148290173426
2008-04-20,81.62634327717255
2008-04-21,82.03284070794588
2008-04-22,82.47764137528925
2008-04-23,82.95948795521203
2008-04-24,83.412922183986
2008-04-25,83.7939536951989
2008-04-26,84.24819780137233
2008-04-27,84.74997731277847
2008-04-28,85.1952939505291
2008-04-29,85.70859647239311
2008-04-30,89.65
2008-05-01,88.09
2008-05-02,88.48
2008-05-03,88.18
2008-05-04,85.1
2008-05-05,86.33
2008-05-06,86.94
2008-05-07,86.95
2008-05-08,84.495
2008-05-09,86.4
2008-05-10,86.73
2008-05-11,85.66
2008-05-12,87.56
2008-05-13,85.5
2008-05-14,87.18
2008-05-15,88.69
2008-05-16,89.98
2008-05-17,90.01
2008-05-18,86.55
2008-05-19,87.23
2008-05-20,87.09
2008-05-21,86.55
2008-05-22,88.27
2008-05-23,88.57
2008-05-24,87.52
2008-05-25,88.17
2008-05-26,85.08
2008-05-27,87.35
2008-05-28,83.55
2008-05-29,87.41
2008-05-30,83.75
2008-05-31,84.855
2008-06-01,86.08
2008-06-02,82.94
2008-06-03,85.88
2008-06-04,82.43
2008-06-05,82.52
2008-06-06,83.2
2008-06-07,82.43
2008-06-08,84.82
2008-06-09,84.31
2008-06-10,85.68
2008-06-11,85.78
2008-06-12,85.52
2008-06-13,85.9
2008-06-14,86.0
2008-06-15,86.03
2008-06-16,84.66
2008-06-17,84.78
2008-06-18,81.51
2008-06-19,84.55
2008-06-20,84.63
2008-06-21,80.59
2008-06-22,82.56
2008-06-23,85.05
2008-06-24,84.86
2008-06-25,85.05
2008-06-26,85.0
2008-06-27,84.87
2008-06-28,80.26
2008-06-29,81.74
2008-06-30,85.135
2008-07-01,85.59
2008-07-02,83.2
2008-07-03,83.47
2008-07-04,85.83
2008-07-05,84.18
2008-07-06,84.9
2008-07-07,83.94
2008-07-08,84.53
2008-07-09,84.68
2008-07-10,83.61
2008-07-11,83.785
2008-07-12,82.68
2008-07-13,82.95
2008-07-14,83.44
2008-07-15,85.81201535251881
2008-07-16,82.68
2008-07-17,82.67
2008-07-18,83.52
2008-07-19,86.0960606170793
2008-07-20,86.04513223993119
2008-07-21,82.97
2008-07-22,84.62
2008-07-23,83.57
2008-07-24,81.25
2008-07-25,85.79162776132631
2008-07-26,85.7271226028898
2008-07-27,85.6700733529637
2008-07-28,85.60934840527553
2008-07-29,85.54201990812608
2008-07-30,85.4718264763276
2008-07-31,85.40019875390186
2008-08-01,85.32714826580721
2008-08-02,85.25521812584446
2008-08-03,85.18558822487256
2008-08-04,85.11657811066968
2008-08-05,87.06112835802475
2008-08-06,87.36
2008-08-07,87.35
2008-08-08,87.17
2008-08-09,86.29
2008-08-10,86.47
2008-08-11,86.16
2008-08-12,85.845
2008-08-13,85.82
2008-08-14,87.56
2008-08-15,91.62
2008-08-16,91.21
2008-08-17,91.76
2008-08-18,91.085
2008-08-19,92.88
2008-08-20,92.825
2008-08-21,92.05
2008-08-22,91.67
2008-08-23,93.315
2008-08-24,94.56
2008-08-25,93.33
2008-08-26,92.03
2008-08-27,92.48
2008-08-28,92.42
2008-08-29,92.38
2008-08-30,92.77
2008-08-31,92.435
2008-09-01,85.765
2008-09-02,85.575
2008-09-03,86.24
2008-09-04,85.73
2008-09-05,85.61
2008-09-06,85.135
2008-09-07,86.25
2008-09-08,86.905
2008-09-09,87.09
2008-09-10,86.64
2008-09-11,86.65
2008-09-12,86.55
2008-09-13,86.78
2008-09-14,87.22
2008-09-15,86.855
2008-09-16,87.69
2008-09-17,87.88
2008-09-18,86.985
2008-09-19,87.98
2008-09-20,88.525
2008-09-21,88.68
2008-09-22,88.3
2008-09-23,89.03
2008-09-24,90.06
2008-09-25,88.15
2008-09-26,87.84
2008-09-27,87.28
2008-09-28,87.305
2008-09-29,87.435
2008-09-30,87.1
2008-10-01,93.7
2008-10-02,93.51
2008-10-03,93.49
2008-10-04,94.29
2008-10-05,94.125
2008-10-06,95.06
2008-10-07,89.50260737147029
2008-10-08,95.04
2008-10-09,95.2
2008-10-10,95.11
2008-10-11,83.6371969844171
2008-10-12,83.64420457013506
2008-10-13,83.65658657830983
2008-10-14,83.65412679681803
2008-10-15,89.78396159067469
2008-10-16,83.7336177250354
2008-10-17,83.74231655919007
2008-10-18,83.82023507830993
2008-10-19,83.90327108646183
2008-10-20,83.96776089817347
2008-10-21,84.0382622860563
2008-10-22,84.10413185514389
2008-10-23,84.17042729737105
2008-10-24,84.24710091913593
2008-10-25,84.3226125096705
2008-10-26,84.38996937445103
2008-10-27,84.46141737820636
2008-10-28,84.53581176280144
2008-10-29,89.20029419119604
2008-10-30,88.95431499970697
2008-10-31,88.74586114724316
2008-11-01,88.50659240129087
2008-11-02,88.14211030950874
2008-11-03,87.76378424900888
2008-11-04,87.3549938268615
2008-11-05,89.2
2008-11-06,89.71
2008-11-07,89.65
2008-11-08,89.74
2008-11-09,88.785
2008-11-10,88.99
2008-11-11,90.58
2008-11-12,92.05
2008-11-13,91.19
2008-11-14,90.0
2008-11-15,89.65
2008-11-16,89.65
2008-11-17,87.71
2008-11-18,87.05
2008-11-19,86.29
2008-11-20,86.14
2008-11-21,87.36
2008-11-22,84.63979544060581
2008-11-23,84.64532853821538
2008-11-24,86.56
2008-11-25,86.395
2008-11-26,86.135
2008-11-27,85.56
2008-11-28,86.365
2008-11-29,84.67220306230453
2008-11-30,84.67997512797137
2008-12-01,84.72874534966701
2008-12-02,84.9
2008-12-03,84.575
2008-12-04,83.6
2008-12-05,82.78
2008-12-06,81.88
2008-12-07,81.87
2008-12-08,84.03
2008-12-09,84.14
2008-12-10,85.46
2008-12-11,85.19
2008-12-12,84.78
2008-12-13,84.95
2008-12-14,83.48
2008-12-15,83.4
2008-12-16,83.3
2008-12-17,83.58
2008-12-18,83.44
2008-12-19,83.025
2008-12-20,84.92733045612636
2008-12-21,84.92814283442179
2008-12-22,81.52
2008-12-23,81.78
2008-12-24,81.17
2008-12-25,82.67
2008-12-26,82.28
2008-12-27,84.98630743901232
2008-12-28,84.99348106078799
2008-12-29,85.01305564072025
2008-12-30,85.02898832171647
2008-12-31,85.02289708107241
2009-01-01,78.99
2009-01-02,79.91
2009-01-03,79.31
2009-01-04,79.24
2009-01-05,78.31
2009-01-06,78.45
2009-01-07,78.24
2009-01-08,77.66
2009-01-09,76.3
2009-01-10,80.4030677876429
2009-01-11,82.95
2009-01-12,76.05
2009-01-13,79.25
2009-01-14,78.47666565518551
2009-01-15,76.58
2009-01-16,77.21741832704335
2009-01-17,75.61205410651179
2009-01-18,75.62
2009-01-19,75.46
2009-01-20,75.54
2009-01-21,74.63
2009-01-22,73.375
2009-01-23,72.57
2009-01-24,70.84
2009-01-25,67.86
2009-01-26,70.07
2009-01-27,72.22
2009-01-28,72.11
2009-01-29,69.79
2009-01-30,68.67
2009-01-31,68.39
2009-02-01,68.49
2009-02-02,67.88
2009-02-03,68.04
2009-02-04,67.6
2009-02-05,69.59
2009-02-06,70.04
2009-02-07,70.71
2009-02-08,69.91
2009-02-09,69.56
2009-02-10,69.02
2009-02-11,69.49
2009-02-12,68.97
2009-02-13,70.16
2009-02-14,68.18
2009-02-15,67.55
2009-02-16,67.02
2009-02-17,66.89
2009-02-18,67.125
2009-02-19,71.695
2009-02-20,71.71
2009-02-21,73.305
2009-02-22,70.36
2009-02-23,68.66
2009-02-24,67.57
2009-02-25,67.4
2009-02-26,88.17
2009-02-27,87.17
2009-02-28,86.93
2009-03-01,83.82
2009-03-02,85.04
2009-03-03,73.91
2009-03-04,86.735
2009-03-05,85.685
2009-03-06,85.38
2009-03-07,87.765
2009-03-08,83.96
2009-03-09,81.795
2009-03-10,83.13
2009-03-11,84.545
2009-03-12,80.56
2009-03-13,84.37
2009-03-14,86.27
2009-03-15,83.685
2009-03-16,80.18
2009-03-17,80.88
2009-03-18,77.18
2009-03-19,80.63
2009-03-20,82.47
2009-03-21,82.57
2009-03-22,84.13
2009-03-23,86.52
2009-03-24,86.4
2009-03-25,88.85
2009-03-26,89.96
2009-03-27,87.54
2009-03-28,86.31
2009-03-29,85.15
2009-03-30,85.49
2009-03-31,85.19
2009-04-01,86.21
2009-04-02,86.67
2009-04-03,87.67
2009-04-04,85.03
2009-04-05,85.99
2009-04-06,87.65
2009-04-07,87.5
2009-04-08,85.74
2009-04-09,84.59728295625513
2009-04-10,84.9443143886559
2009-04-11,87.94
2009-04-12,86.95
2009-04-13,87.39
2009-04-14,83.55
2009-04-15,83.66
2009-04-16,85.18
2009-04-17,86.94
2009-04-18,86.605
2009-04-19,88.45
2009-04-20,81.84466688086162
2009-04-21,84.76
2009-04-22,81.77216315475347
2009-04-23,81.68697610434839
2009-04-24,85.05
2009-04-25,84.84
2009-04-26,81.59137770817934
2009-04-27,81.50791568791374
2009-04-28,84.07
2009-04-29,81.3781960322435
2009-04-30,81.26796476326346
2009-05-01,87.25
2009-05-02,86.48
2009-05-03,87.15
2009-05-04,85.97
2009-05-05,86.23
2009-05-06,86.57
2009-05-07,88.72
2009-05-08,88.03
2009-05-09,89.65
2009-05-10,80.0516344201919
2009-05-11,79.96383212933331
2009-05-12,87.27
2009-05-13,91.68
2009-05-14,92.03
2009-05-15,91.315
2009-05-16,80.105
2009-05-17,87.52
2009-05-18,91.88
2009-05-19,91.19
2009-05-20,90.83
2009-05-21,86.935
2009-05-22,90.38
2009-05-23,86.89
2009-05-24,88.585
2009-05-25,87.99
2009-05-26,87.76
2009-05-27,87.56
2009-05-28,86.75
2009-05-29,87.12
2009-05-30,87.0
2009-05-31,88.05
2009-06-01,89.145
2009-06-02,92.22
2009-06-03,85.11
2009-06-04,89.295
2009-06-05,89.58
2009-06-06,89.205
2009-06-07,86.07
2009-06-08,87.73
2009-06-09,86.11
2009-06-10,87.575
2009-06-11,89.06
2009-06-12,89.04
2009-06-13,88.54
2009-06-14,88.32
2009-06-15,87.23
2009-06-16,87.46
2009-06-17,87.32
2009-06-18,87.56
2009-06-19,87.69
2009-06-20,78.21410383621321
2009-06-21,78.15867271609326
2009-06-22,86.21
2009-06-23,86.25
2009-06-24,88.02
2009-06-25,86.05
2009-06-26,85.755
2009-06-27,87.14
2009-06-28,85.05
2009-06-29,85.005
2009-06-30,85.15
2009-07-01,86.165
2009-07-02,82.03
2009-07-03,84.73
2009-07-04,87.34
2009-07-05,89.44
2009-07-06,91.79
2009-07-07,87.55
2009-07-08,91.635
2009-07-09,76.2
2009-07-10,87.32
2009-07-11,85.74
2009-07-12,84.55561928774273
2009-07-13,86.785
2009-07-14,81.42
2009-07-15,84.1
2009-07-16,85.325
2009-07-17,83.96
2009-07-18,82.87
2009-07-19,84.7
2009-07-20,85.16
2009-07-21,85.24
2009-07-22,85.0
2009-07-23,85.3
2009-07-24,85.5
2009-07-25,85.76
2009-07-26,85.71
2009-07-27,85.655
2009-07-28,85.33
2009-07-29,85.89
2009-07-30,85.78
2009-07-31,86.32
2009-08-01,80.525
2009-08-02,79.79
2009-08-03,79.5
2009-08-04,79.57
2009-08-05,78.385
2009-08-06,78.47
2009-08-07,78.89
2009-08-08,81.14
2009-08-09,82.33
2009-08-10,82.515
2009-08-11,77.795
2009-08-12,79.075
2009-08-13,82.76
2009-08-14,82.15
2009-08-15,82.57
2009-08-16,82.855
2009-08-17,82.43
2009-08-18,82.27
2009-08-19,82.3
2009-08-20,79.97
2009-08-21,77.765
2009-08-22,79.49142536860055
2009-08-23,79.59913411008182
2009-08-24,79.97
2009-08-25,82.99
2009-08-26,81.38
2009-08-27,80.98
2009-08-28,83.91
2009-08-29,86.36
2009-08-30,83.62
2009-08-31,85.08
2009-09-01,85.18
2009-09-02,84.28
2009-09-03,82.665
2009-09-04,85.99
2009-09-05,83.28
2009-09-06,86.69
2009-09-07,82.25
2009-09-08,76.67
2009-09-09,71.11
2009-09-10,84.05
2009-09-11,83.32
2009-09-12,81.08
2009-09-13,84.13
2009-09-14,83.05
2009-09-15,83.63
2009-09-16,82.29
2009-09-17,81.85
2009-09-18,82.83
2009-09-19,81.58
2009-09-20,80.64
2009-09-21,79.155
2009-09-22,86.85
2009-09-23,68.08
2009-09-24,66.11
2009-09-25,65.44
2009-09-26,56.1
2009-09-27,54.08
2009-09-28,50.66
2009-09-29,59.74
2009-09-30,60.61
2009-10-01,54.71
2009-10-02,58.85
2009-10-03,57.565
2009-10-04,57.22
2009-10-05,61.73
2009-10-06,55.59
2009-10-07,55.415
2009-10-08,56.4
2009-10-09,59.475
2009-10-10,52.9
2009-10-11,57.665
2009-10-12,60.205
2009-10-13,56.36
2009-10-14,58.3
2009-10-15,61.05
2009-10-16,55.135
2009-10-17,83.19039722497445
2009-10-18,83.18015240864925
2009-10-19,56.855
2009-10-20,57.47
2009-10-21,83.27298432744989
2009-10-22,61.555
2009-10-23,53.89
2009-10-24,83.39711069113501
2009-10-25,83.39259460012718
2009-10-26,58.14
2009-10-27,54.57
2009-10-28,62.26
2009-10-29,60.84
2009-10-30,61.51
2009-10-31,58.15
2009-11-01,57.835
2009-11-02,57.665
2009-11-03,59.46
2009-11-04,55.94
2009-11-05,56.9
2009-11-06,58.33
2009-11-07,55.525
2009-11-08,55.86
2009-11-09,58.175
2009-11-10,52.6
2009-11-11,55.91
2009-11-12,59.35
2009-11-13,59.845
2009-11-14,55.65
2009-11-15,59.88
2009-11-16,60.4
2009-11-17,62.765
2009-11-18,64.17
2009-11-19,64.79
2009-11-20,64.165
2009-11-21,63.57
2009-11-22,66.64
2009-11-23,63.0
2009-11-24,86.1882876804961
2009-11-25,51.92
2009-11-26,92.33
2009-11-27,86.4074773944175
2009-11-28,86.40434553951101
2009-11-29,86.40340626108578
2009-11-30,86.4014589954909
2009-12-01,86.36713290181261
2009-12-02,86.35954310099788
2009-12-03,86.34353092367823
2009-12-04,86.34690122674837
2009-12-05,86.33884631206735
2009-12-06,86.32999070089814
2009-12-07,86.32213548423394
2009-12-08,86.3228243789996
2009-12-09,86.31897963686572
2009-12-10,86.31955061948011
2009-12-11,86.31612042991584
2009-12-12,86.30862349119977
2009-12-13,86.3011607138533
2009-12-14,86.2950436666234
2009-12-15,86.28951099904587
2009-12-16,86.28694135696676
2009-12-17,86.28373627870711
2009-12-18,86.28090495706422
2009-12-19,86.27741016186495
2009-12-20,86.27355062678808
2009-12-21,62.65
2009-12-22,56.3
2009-12-23,50.62
2009-12-24,55.71
2009-12-25,87.09263487228077
2009-12-26,87.09548360144001
2009-12-27,87.0991461249412
2009-12-28,87.09903450233176
2009-12-29,52.22
2009-12-30,87.33944049181463
2009-12-31,87.37270307049026
2010-01-01,87.37874302448616
2010-01-02,87.38204123922662
2010-01-03,87.39658482955059
2010-01-04,87.40383098397872
2010-01-05,87.40400443773953
2010-01-06,87.39847184110296
2010-01-07,87.38653834067117
2010-01-08,87.38609415137952
2010-01-09,87.3745482115735
2010-01-10,87.40491383171363
2010-01-11,87.40514457582155
2010-01-12,87.40966942521237
2010-01-13,87.4692880921287
2010-01-14,87.47114757063993
2010-01-15,87.48759090642972
2010-01-16,116.31
2010-01-17,89.17192733952109
2010-01-18,87.40872743278862
2010-01-19,89.52986743796868
2010-01-20,87.3806123028829
2010-01-21,89.11779042800745
2010-01-22,96.46
2010-01-23,99.16
2010-01-24,100.48
2010-01-25,99.12
2010-01-26,97.41
2010-01-27,95.97
2010-01-28,95.12
2010-01-29,93.34
2010-01-30,91.81
2010-01-31,93.175
2010-02-01,90.26
2010-02-02,90.68
2010-02-03,87.53
2010-02-04,88.85
2010-02-05,88.79
2010-02-06,90.32
2010-02-07,97.25
2010-02-08,99.6
2010-02-09,100.48
2010-02-10,99.48
2010-02-11,79.575
2010-02-12,102.43
2010-02-13,89.00163751747407
2010-02-14,89.01859848898894
2010-02-15,89.03726315879598
2010-02-16,98.87
2010-02-17,100.215
2010-02-18,98.72385412494845
2010-02-19,97.44
2010-02-20,89.06879687079581
2010-02-21,89.09352186229253
2010-02-22,93.16
2010-02-23,95.33
2010-02-24,94.49
2010-02-25,92.81
2010-02-26,90.97
2010-02-27,89.74008401876134
2010-02-28,89.76388859489927
2010-03-01,97.56888559144505
2010-03-02,91.7
2010-03-03,92.81
2010-03-04,109.66
2010-03-05,93.69
2010-03-06,116.3
2010-03-07,90.6680824239331
2010-03-08,90.8
2010-03-09,97.02232196090037
2010-03-10,107.06
2010-03-11,95.3427949434024
2010-03-12,96.37
2010-03-13,88.25352283436894
2010-03-14,93.9831933289802
2010-03-15,100.31
2010-03-16,101.1
2010-03-17,99.955
2010-03-18,96.72
2010-03-19,101.555
2010-03-20,94.8612155309172
2010-03-21,95.59871229706974
2010-03-22,96.47629405108395
2010-03-23,97.29884641608884
2010-03-24,96.3
2010-03-25,97.78
2010-03-26,99.81
2010-03-27,100.25
2010-03-28,99.9
2010-03-29,99.14
2010-03-30,96.2
2010-03-31,94.38
2010-04-01,93.23
2010-04-02,91.89
2010-04-03,91.735
2010-04-04,92.89
2010-04-05,94.97
2010-04-06,97.42543890178571
2010-04-07,91.76
2010-04-08,92.725
2010-04-09,96.13386020641724
2010-04-10,96.29821176018208
2010-04-11,96.44737224653716
2010-04-12,96.59820169326096
2010-04-13,96.75672941015151
2010-04-14,96.94241621975013
2010-04-15,97.14136206493251
2010-04-16,97.34195341614777
2010-04-17,97.53073391899358
2010-04-18,97.62719254514694
2010-04-19,97.71617348569288
2010-04-20,97.87741692712362
2010-04-21,98.03989054287855
2010-04-22,98.14213305206088
2010-04-23,98.31429548420408
2010-04-24,98.49685654679176
2010-04-25,98.5979008675054
2010-04-26,98.68100870059182
2010-04-27,98.84802854442324
2010-04-28,99.00623131967527
2010-04-29,99.15434440549092
2010-04-30,99.29956240084616
2010-05-01,99.52653653081794
2010-05-02,99.66543371339387
2010-05-03,99.820095243216
2010-05-04,99.96104263949205
2010-05-05,100.10329039772154
2010-05-06,100.24851493873791
2010-05-07,100.62151498134665
2010-05-08,100.75469467732188
2010-05-09,100.88683941086785
2010-05-10,101.00769053517752
2010-05-11,101.1427846681332
2010-05-12,101.25019731965872
2010-05-13,101.34353779268261
2010-05-14,101.43639660209371
2010-05-15,101.54319608896554
2010-05-16,101.64090528742881
2010-05-17,101.73204056663135
2010-05-18,101.81518851446171
2010-05-19,101.8848227040892
2010-05-20,101.94084238112755
2010-05-21,102.43860348253484
2010-05-22,102.50383724912275
2010-05-23,102.56448478233031
2010-05-24,102.62738520859752
2010-05-25,102.62034030926895
2010-05-26,102.71342999414372
2010-05-27,102.70587219985612
2010-05-28,102.73527519406534
2010-05-29,102.79814902976355
2010-05-30,102.88341159064657
2010-05-31,102.95114285637382
2010-06-01,103.02292514860929
2010-06-02,103.1057922870726
2010-06-03,103.17698267668153
2010-06-04,103.24034363133403
2010-06-05,103.29550679190731
2010-06-06,103.35100164455156
2010-06-07,103.39462859137794
2010-06-08,103.42843258717679
2010-06-09,103.45787104392672
2010-06-10,103.47442402761365
2010-06-11,103.49345702831948
2010-06-12,103.50566947189085
2010-06-13,103.52245239406813
2010-06-14,100.2791559001412
2010-06-15,97.87257379089264
2010-06-16,96.35189539196914
2010-06-17,96.13767136459278
2010-06-18,96.03861761482871
2010-06-19,96.00300785106799
2010-06-20,95.95514319270501
2010-06-21,95.8311159744795
2010-06-22,95.86484233094174
2010-06-23,95.9650925082856
2010-06-24,95.22730330188978
2010-06-25,95.13577262498022
2010-06-26,95.00182749060119
2010-06-27,94.96122678699999
2010-06-28,94.88481400493605
2010-06-29,94.8937243423974
2010-06-30,94.94274293706786
2010-07-01,95.16299156043132
2010-07-02,95.33865948310984
2010-07-03,95.47131171056597
2010-07-04,95.65218360324391
2010-07-05,95.79844242787513
2010-07-06,95.85471119324141
2010-07-07,95.8920043037906
2010-07-08,95.90124621996583
2010-07-09,95.92860777083132
2010-07-10,95.9059811558572
2010-07-11,95.89984654064887
2010-07-12,95.85516889001511
2010-07-13,95.79297749365755
2010-07-14,95.79524782449852
2010-07-15,95.67483585309617
2010-07-16,95.56343740032872
2010-07-17,95.41848359677792
2010-07-18,95.32769685059696
2010-07-19,95.32132921348025
2010-07-20,95.23707249380638
2010-07-21,95.24451428890734
2010-07-22,95.1900498149923
2010-07-23,95.2029380067734
2010-07-24,95.18167007864096
2010-07-25,95.12153823781881
2010-07-26,95.07962199166747
2010-07-27,95.03557463487232
2010-07-28,95.0079969725217
2010-07-29,94.96609529622262
2010-07-30,94.83843634132798
2010-07-31,94.80708598859515
2010-08-01,94.7661669624051
2010-08-02,94.73036101587076
2010-08-03,94.67678647233234
2010-08-04,94.64968118975224
2010-08-05,94.62790453988512
2010-08-06,94.59933522006023
2010-08-07,94.57091389326625
2010-08-08,94.54055962547255
2010-08-09,94.56278336159087
2010-08-10,94.54522398762083
2010-08-11,94.53175232042054
2010-08-12,94.57199486222893
2010-08-13,94.58868335582679
2010-08-14,94.69553999516944
2010-08-15,94.83799112724057
2010-08-16,94.98722978091988
2010-08-17,95.12155284738571
2010-08-18,95.25032854867032
2010-08-19,95.31435759110101
2010-08-20,95.4102961793042
2010-08-21,95.48675150379552
2010-08-22,95.53366135312257
2010-08-23,95.5300438394818
2010-08-24,95.51111157234396
2010-08-25,95.48308217445052
2010-08-26,95.4701055685415
2010-08-27,95.46356706255172
2010-08-28,95.45862804551466
2010-08-29,95.45078555373841
2010-08-30,95.44300734468163
2010-08-31,95.43529254493782
2010-09-01,95.67298626974738
2010-09-02,96.08121023773589
2010-09-03,96.35434354843969
2010-09-04,96.68662306492601
2010-09-05,97.04279434583816
2010-09-06,97.4098320293071
2010-09-07,97.88727981303063
2010-09-08,98.51570567062949
2010-09-09,99.0533572826456
2010-09-10,99.19682568986232
2010-09-11,99.41017395091703
2010-09-12,99.16699507578363
2010-09-13,99.3589805011822
2010-09-14,99.53055693957145
2010-09-15,99.4260913536684
2010-09-16,99.55455809737313
2010-09-17,99.66583217121183
2010-09-18,99.69816953022601
2010-09-19,99.71145135197514
2010-09-20,99.75097570013793
2010-09-21,99.9172498758508
2010-09-22,100.114325377742
2010-09-23,100.38224210177438
2010-09-24,100.64252115228152
2010-09-25,100.7084073725888
2010-09-26,100.93723352199424
2010-09-27,101.184886176839
2010-09-28,101.41841827329074
2010-09-29,101.64666002345606
2010-09-30,101.87062276762113
2010-10-01,102.19542718577688
2010-10-02,102.29739167032551
2010-10-03,102.41841015251404
2010-10-04,102.58761372075341
2010-10-05,102.70244950035101
2010-10-06,102.80599403955668
2010-10-07,102.77168804606585
2010-10-08,102.88479197859222
2010-10-09,102.96060250980088
2010-10-10,103.04289521052786
2010-10-11,103.0912579372578
2010-10-12,103.15369509842634
2010-10-13,103.23015267615088
2010-10-14,103.32254640871164
2010-10-15,103.43276381947044
2010-10-16,103.5513926993809
2010-10-17,103.64118571460273
2010-10-18,103.7149430348622
2010-10-19,103.78086750276282
2010-10-20,103.84642517531145
2010-10-21,103.91419816960939
2010-10-22,103.99192227596102
2010-10-23,104.07955363697923
2010-10-24,104.15582200320883
2010-10-25,104.23084515989021
2010-10-26,104.28757073173666
2010-10-27,104.35853265353393
2010-10-28,104.4101485153804
2010-10-29,104.47207521733301
2010-10-30,104.52656334391915
2010-10-31,104.54177975977686
2010-11-01,104.59484301571757
2010-11-02,104.63234277984671
2010-11-03,104.68447804762471
2010-11-04,104.72715189962449
2010-11-05,104.76074595154867
2010-11-06,104.79928051571635
2010-11-07,105.06884976653892
2010-11-08,105.08953860315117
2010-11-09,105.10944431030313
2010-11-10,105.12378139778835
2010-11-11,105.13633765823113
2010-11-12,105.12964991209078
2010-11-13,105.11778597441946
2010-11-14,105.10626404828888
2010-11-15,105.09655424247782
2010-11-16,105.08882760358543
2010-11-17,105.07540708418026
2010-11-18,105.05999650864132
2010-11-19,105.03445587783108
2010-11-20,104.99656245474478
2010-11-21,105.39827398755966
2010-11-22,105.36417850421698
2010-11-23,105.33352733026223
2010-11-24,105.2946581718133
2010-11-25,105.2494494252167
2010-11-26,105.20962723964166
2010-11-27,105.1801690817718
2010-11-28,105.17127251874206
2010-11-29,105.19565284704369
2010-11-30,105.24214101928706
2010-12-01,105.31125204621989
2010-12-02,105.3546137729586
2010-12-03,105.38594230448459
2010-12-04,105.40909292138208
2010-12-05,105.42377107040713
2010-12-06,105.43849662068658
2010-12-07,105.44106608662315
2010-12-08,105.43355898810756
2010-12-09,105.42148250314838
2010-12-10,105.39631567896417
2010-12-11,105.37347097665639
2010-12-12,105.34362958519937
2010-12-13,105.31818962450502
2010-12-14,104.37
2010-12-15,94.59
2010-12-16,90.165
2010-12-17,94.44
2010-12-18,94.63
2010-12-19,94.89
2010-12-20,94.47
2010-12-21,92.955
2010-12-22,94.03
2010-12-23,94.78
2010-12-24,75.96
2010-12-25,88.405
2010-12-26,88.75
2010-12-27,90.75
2010-12-28,89.43
2010-12-29,91.775
2010-12-30,89.83
2010-12-31,93.145
2011-01-01,97.35
2011-01-02,98.52
2011-01-03,97.31
2011-01-04,99.86
2011-01-05,98.88
2011-01-06,95.035
2011-01-07,94.21
2011-01-08,92.8
2011-01-09,93.72
2011-01-10,90.93
2011-01-11,91.71
2011-01-12,89.28
2011-01-13,87.93
2011-01-14,91.735
2011-01-15,83.555
2011-01-16,83.62
2011-01-17,86.33
2011-01-18,90.86
2011-01-19,90.16
2011-01-20,90.25
